"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income"
6100616,"Regular Season",2024-04-29,2024-07-11,"7:10 PM","Thu","boston-red-sox","oakland-athletics",982,152,35,1294,3382,"Boston Red Sox","bos","BOS","Red Sox",111,16,13,0.552,"W 2",4.8,3.7,1.1,0.5,1.6,"18-11",-2,"0-3","2-5","9-4","5-1","5-8","11-5","1-3","4-4","13-9","3-4","6-11","10-2","6-4","10-10","16-13",25856,16548,1620,647,58466,1230,1051,409,260,9404
6100617,"Regular Season",2024-04-29,2024-07-10,"7:10 PM","Wed","boston-red-sox","oakland-athletics",1225,151,29,1497,4279,"Boston Red Sox","bos","BOS","Red Sox",111,16,13,0.552,"W 2",4.8,3.7,1.1,0.5,1.6,"18-11",-2,"0-3","2-5","9-4","5-1","5-8","11-5","1-3","4-4","13-9","3-4","6-11","10-2","6-4","10-10","16-13",25856,16548,1620,647,58466,1230,1051,409,260,9404
6100621,"Regular Season",2024-04-29,2024-07-12,"7:10 PM","Fri","boston-red-sox","kansas-city-royals",1059,160,49,2041,4031,"Boston Red Sox","bos","BOS","Red Sox",111,16,13,0.552,"W 2",4.8,3.7,1.1,0.5,1.6,"18-11",-2,"0-3","2-5","9-4","5-1","5-8","11-5","1-3","4-4","13-9","3-4","6-11","10-2","6-4","10-10","16-13",25856,16548,1620,647,58466,1230,1051,409,260,9404
6100772,"Regular Season",2024-04-29,2024-07-06,"1:20 PM","Sat","chicago-cubs","los-angeles-angels",944,199,48,1222,3418,"Chicago Cubs","chn","CHC","Cubs",112,17,11,0.607,"L 2",5.1,4.6,0.5,-0.3,0.2,"15-13",2,"2-2","0-0","8-4","7-5","10-3","7-8","1-2","4-5","15-8","2-3","6-6","11-5","6-4","12-8","17-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6100780,"Regular Season",2024-04-29,2024-07-07,"1:20 PM","Sun","chicago-cubs","los-angeles-angels",946,170,44,1222,3350,"Chicago Cubs","chn","CHC","Cubs",112,17,11,0.607,"L 2",5.1,4.6,0.5,-0.3,0.2,"15-13",2,"2-2","0-0","8-4","7-5","10-3","7-8","1-2","4-5","15-8","2-3","6-6","11-5","6-4","12-8","17-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6100931,"Regular Season",2024-04-29,2024-07-08,"7:10 PM","Mon","chicago-white-sox","minnesota-twins",706,75,15,464,5016,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6100934,"Regular Season",2024-04-29,2024-07-09,"7:10 PM","Tue","chicago-white-sox","minnesota-twins",702,76,15,464,4871,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6100936,"Regular Season",2024-04-29,2024-07-10,"1:10 PM","Wed","chicago-white-sox","minnesota-twins",682,80,15,464,4650,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6100938,"Regular Season",2024-04-29,2024-07-13,"1:10 PM","Sat","chicago-white-sox","pittsburgh-pirates",782,97,19,631,5342,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6100945,"Regular Season",2024-04-29,2024-07-12,"7:10 PM","Fri","chicago-white-sox","pittsburgh-pirates",748,86,15,547,5031,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821
6101100,"Regular Season",2024-04-29,2024-07-06,"4:10 PM","Sat","cincinnati-reds","detroit-tigers",592,99,24,457,3041,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101103,"Regular Season",2024-04-29,2024-07-07,"1:40 PM","Sun","cincinnati-reds","detroit-tigers",728,92,27,596,3964,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101106,"Regular Season",2024-04-29,2024-07-09,"7:10 PM","Tue","cincinnati-reds","colorado-rockies",719,72,14,551,4352,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101108,"Regular Season",2024-04-29,2024-07-11,"1:10 PM","Thu","cincinnati-reds","colorado-rockies",735,74,20,596,4567,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101111,"Regular Season",2024-04-29,2024-07-12,"7:10 PM","Fri","cincinnati-reds","miami-marlins",546,83,23,384,2807,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101112,"Regular Season",2024-04-29,2024-07-10,"7:10 PM","Wed","cincinnati-reds","colorado-rockies",725,72,20,551,4209,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101142,"Regular Season",2024-04-29,2024-07-08,"7:10 PM","Mon","cincinnati-reds","colorado-rockies",701,76,21,551,4115,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101254,"Regular Season",2024-04-29,2024-07-06,"4:10 PM","Sat","cleveland-guardians","san-francisco-giants",310,101,47,448,1647,"Cleveland Guardians","cle","CLE","Guardians",114,19,9,0.679,"L 1",5.1,3.5,1.6,0.4,2.1,"19-9",0,"6-4","4-1","8-2","1-2","8-4","11-5","4-1","3-4","13-8","6-1","11-7","8-2","7-3","13-7","19-9",8960,2132,5428,532,19083,848,410,704,589,2199
6101288,"Regular Season",2024-04-29,2024-07-07,"1:40 PM","Sun","cleveland-guardians","san-francisco-giants",271,88,41,346,1395,"Cleveland Guardians","cle","CLE","Guardians",114,19,9,0.679,"L 1",5.1,3.5,1.6,0.4,2.1,"19-9",0,"6-4","4-1","8-2","1-2","8-4","11-5","4-1","3-4","13-8","6-1","11-7","8-2","7-3","13-7","19-9",8960,2132,5428,532,19083,848,410,704,589,2199
6101379,"Regular Season",2024-04-29,2024-07-06,"7:10 PM","Sat","colorado-rockies","kansas-city-royals",1315,9061,20,214749,8405,"Colorado Rockies","col","COL","Rockies",115,7,21,0.25,"L 2",3.8,6.3,-2.5,-0.2,-2.7,"8-20",-1,"0-3","0-3","4-7","3-8","5-10","2-11","1-1","2-5","6-14","1-7","1-8","6-13","3-7","5-15","7-21",33805,20800,5116,3969,79436,1381,1386,783,919,11916
6101380,"Regular Season",2024-04-29,2024-07-07,"1:10 PM","Sun","colorado-rockies","kansas-city-royals",679,60,18,380,4292,"Colorado Rockies","col","COL","Rockies",115,7,21,0.25,"L 2",3.8,6.3,-2.5,-0.2,-2.7,"8-20",-1,"0-3","0-3","4-7","3-8","5-10","2-11","1-1","2-5","6-14","1-7","1-8","6-13","3-7","5-15","7-21",33805,20800,5116,3969,79436,1381,1386,783,919,11916
6101494,"Regular Season",2024-04-29,2024-07-08,"6:40 PM","Mon","detroit-tigers","cleveland-guardians",349,79,15,356,1615,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101495,"Regular Season",2024-04-29,2024-07-09,"6:40 PM","Tue","detroit-tigers","cleveland-guardians",363,67,10,356,1670,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101502,"Regular Season",2024-04-29,2024-07-10,"6:40 PM","Wed","detroit-tigers","cleveland-guardians",372,65,13,356,1719,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101503,"Regular Season",2024-04-29,2024-07-11,"1:10 PM","Thu","detroit-tigers","cleveland-guardians",358,65,10,356,1627,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101504,"Regular Season",2024-04-29,2024-07-12,"6:40 PM","Fri","detroit-tigers","los-angeles-dodgers",772,138,32,5855,3397,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101508,"Regular Season",2024-04-29,2024-07-13,"1:10 PM","Sat","detroit-tigers","los-angeles-dodgers",807,158,27,5855,3454,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101665,"Regular Season",2024-04-29,2024-07-09,"7:10 PM","Tue","houston-astros","miami-marlins",426,102,21,1053,2165,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502
6101669,"Regular Season",2024-04-29,2024-07-12,"7:10 PM","Fri","houston-astros","texas-rangers",606,171,38,914,3212,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502
6101691,"Regular Season",2024-04-29,2024-07-10,"7:10 PM","Wed","houston-astros","miami-marlins",432,96,20,1053,2214,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502
6101693,"Regular Season",2024-04-29,2024-07-11,"7:10 PM","Thu","houston-astros","miami-marlins",455,92,19,830,2456,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502
6101987,"Regular Season",2024-04-29,2024-07-08,"6:38 PM","Mon","los-angeles-angels","texas-rangers",855,62,8,439,4021,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101990,"Regular Season",2024-04-29,2024-07-11,"6:38 PM","Thu","los-angeles-angels","seattle-mariners",859,60,8,352,4083,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101992,"Regular Season",2024-04-29,2024-07-10,"6:38 PM","Wed","los-angeles-angels","texas-rangers",874,61,8,439,4148,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101994,"Regular Season",2024-04-29,2024-07-09,"6:38 PM","Tue","los-angeles-angels","texas-rangers",864,60,8,439,4112,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101997,"Regular Season",2024-04-29,2024-07-12,"6:38 PM","Fri","los-angeles-angels","seattle-mariners",889,69,8,605,4207,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6102149,"Regular Season",2024-04-29,2024-07-06,"4:15 PM","Sat","los-angeles-dodgers","milwaukee-brewers",984,241,62,2855,5437,"Los Angeles Dodgers","lan","LAD","Dodgers",119,18,12,0.6,"L 1",5.3,4,1.3,-0.3,1,"19-11",-1,"5-4","4-3","5-3","4-2","9-8","9-4","0-2","4-3","10-9","8-3","4-5","14-7","6-4","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801
6102152,"Regular Season",2024-04-29,2024-07-07,"1:10 PM","Sun","los-angeles-dodgers","milwaukee-brewers",1027,219,44,2657,5506,"Los Angeles Dodgers","lan","LAD","Dodgers",119,18,12,0.6,"L 1",5.3,4,1.3,-0.3,1,"19-11",-1,"5-4","4-3","5-3","4-2","9-8","9-4","0-2","4-3","10-9","8-3","4-5","14-7","6-4","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801
6102172,"Regular Season",2024-04-29,2024-07-05,"7:10 PM","Fri","los-angeles-dodgers","milwaukee-brewers",1039,240,49,2657,5855,"Los Angeles Dodgers","lan","LAD","Dodgers",119,18,12,0.6,"L 1",5.3,4,1.3,-0.3,1,"19-11",-1,"5-4","4-3","5-3","4-2","9-8","9-4","0-2","4-3","10-9","8-3","4-5","14-7","6-4","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801
