"date","attendance","schedule_team","stadium_capacity","percent_capacity"
2024-06-29,35551,"seattle-mariners",47929,0.741742994846544
2024-06-30,33367,"seattle-mariners",47929,0.696175593064742
2024-07-02,36173,"seattle-mariners",47929,0.754720524108577
2024-07-03,37998,"seattle-mariners",47929,0.792797679901521
2024-07-04,32347,"seattle-mariners",47929,0.674894114210603
2024-07-05,34493,"seattle-mariners",47929,0.719668676584114
2024-07-06,38264,"seattle-mariners",47929,0.798347555759561
2024-07-07,34885,"seattle-mariners",47929,0.727847441006489
2024-07-19,40948,"seattle-mariners",47929,0.854347055018882
2024-07-20,38017,"seattle-mariners",47929,0.793194099605667
2024-07-21,35038,"seattle-mariners",47929,0.73103966283461
2024-07-22,22528,"seattle-mariners",47929,0.470028583947088
2024-07-23,26496,"seattle-mariners",47929,0.552817709528678
2024-07-24,39953,"seattle-mariners",47929,0.83358718103862
2024-08-02,40739,"seattle-mariners",47929,0.849986438273279
2024-08-03,36629,"seattle-mariners",47929,0.764234597008074
2024-08-04,39588,"seattle-mariners",47929,0.825971749880031
2024-08-06,27119,"seattle-mariners",47929,0.565816102985666
2024-08-07,26033,"seattle-mariners",47929,0.543157587264495
2024-08-08,27927,"seattle-mariners",47929,0.582674372509337
2024-08-09,34889,"seattle-mariners",47929,0.727930897786309
2024-08-10,31407,"seattle-mariners",47929,0.655281770952868
2024-08-11,35460,"seattle-mariners",47929,0.739844353105635
2024-08-23,38762,"seattle-mariners",47929,0.80873792484717
2024-08-24,38027,"seattle-mariners",47929,0.793402741555217
2024-08-25,35062,"seattle-mariners",47929,0.73154040351353
2024-08-26,29755,"seattle-mariners",47929,0.620814120887146
2024-08-27,26153,"seattle-mariners",47929,0.5456612906591
2024-08-28,35131,"seattle-mariners",47929,0.732980032965428
2024-09-10,25012,"seattle-mariners",47929,0.521855244215402
2024-09-11,21129,"seattle-mariners",47929,0.440839575204991
2024-09-12,22212,"seattle-mariners",47929,0.463435498341296
2024-09-13,32996,"seattle-mariners",47929,0.688434976736423
2024-09-14,33629,"seattle-mariners",47929,0.701642012142962
2024-09-15,36137,"seattle-mariners",47929,0.753969413090196
2024-09-17,31668,"seattle-mariners",47929,0.660727325836133
2024-09-18,31674,"seattle-mariners",47929,0.660852511005863
2024-09-19,34255,"seattle-mariners",47929,0.714702998184815
2024-09-27,41429,"seattle-mariners",47929,0.864382732792255
2024-09-28,33007,"seattle-mariners",47929,0.688664482880928
2024-09-29,42177,"seattle-mariners",47929,0.879989150618623
2024-03-28,42130,"texas-rangers",40300,1.0454094292804
2024-03-30,37570,"texas-rangers",40300,0.932258064516129
2024-03-31,32078,"texas-rangers",40300,0.795980148883375
2024-04-05,34583,"texas-rangers",40300,0.858138957816377
2024-04-06,39594,"texas-rangers",40300,0.982481389578164
2024-04-07,35681,"texas-rangers",40300,0.885384615384615
2024-04-08,31737,"texas-rangers",40300,0.787518610421836
2024-04-09,18714,"texas-rangers",40300,0.464367245657568
2024-04-10,30488,"texas-rangers",40300,0.756526054590571
2024-04-11,19726,"texas-rangers",40300,0.489478908188586
2024-04-23,27295,"texas-rangers",40300,0.677295285359801
2024-04-24,31896,"texas-rangers",40300,0.791464019851117
2024-04-25,21782,"texas-rangers",40300,0.540496277915633
2024-04-26,28396,"texas-rangers",40300,0.704615384615385
2024-04-27,36553,"texas-rangers",40300,0.907022332506203
2024-04-28,37008,"texas-rangers",40300,0.918312655086849
2024-04-30,27584,"texas-rangers",40300,0.684466501240695
2024-05-01,24846,"texas-rangers",40300,0.616526054590571
2024-05-02,27529,"texas-rangers",40300,0.683101736972705
2024-05-13,27100,"texas-rangers",40300,0.672456575682382
2024-05-14,33885,"texas-rangers",40300,0.840818858560794
2024-05-15,29276,"texas-rangers",40300,0.726451612903226
2024-05-17,37922,"texas-rangers",40300,0.940992555831266
2024-05-18,36457,"texas-rangers",40300,0.904640198511166
2024-05-19,36009,"texas-rangers",40300,0.893523573200993
2024-05-28,37977,"texas-rangers",40300,0.942357320099256
2024-05-29,34023,"texas-rangers",40300,0.84424317617866
2024-06-03,28620,"texas-rangers",40300,0.710173697270471
2024-06-04,35095,"texas-rangers",40300,0.870843672456576
2024-06-05,29748,"texas-rangers",40300,0.738163771712159
2024-06-07,35868,"texas-rangers",40300,0.890024813895782
2024-06-08,34843,"texas-rangers",40300,0.864590570719603
2024-06-09,34912,"texas-rangers",40300,0.866302729528536
2024-06-17,32590,"texas-rangers",40300,0.808684863523573
2024-06-18,36274,"texas-rangers",40300,0.900099255583127
2024-06-19,36095,"texas-rangers",40300,0.895657568238213
2024-06-21,37678,"texas-rangers",40300,0.934937965260546
2024-06-22,38301,"texas-rangers",40300,0.950397022332506
2024-06-23,35762,"texas-rangers",40300,0.887394540942928
2024-07-02,33965,"texas-rangers",40300,0.842803970223325
2024-07-03,37859,"texas-rangers",40300,0.939429280397022
2024-07-04,38607,"texas-rangers",40300,0.957990074441687
2024-07-05,32175,"texas-rangers",40300,0.798387096774194
2024-07-06,31560,"texas-rangers",40300,0.783126550868486
2024-07-07,32113,"texas-rangers",40300,0.796848635235732
2024-07-19,36336,"texas-rangers",40300,0.901637717121588
2024-07-20,38410,"texas-rangers",40300,0.953101736972705
2024-07-21,31808,"texas-rangers",40300,0.789280397022333
2024-07-22,30832,"texas-rangers",40300,0.765062034739454
2024-07-23,39240,"texas-rangers",40300,0.973697270471464
2024-07-24,36989,"texas-rangers",40300,0.917841191066997
2024-07-25,32913,"texas-rangers",40300,0.816699751861042
2024-08-02,35669,"texas-rangers",40300,0.885086848635236
2024-08-03,39414,"texas-rangers",40300,0.978014888337469
2024-08-04,34532,"texas-rangers",40300,0.856873449131514
2024-08-05,31605,"texas-rangers",40300,0.78424317617866
2024-08-06,34458,"texas-rangers",40300,0.855037220843673
2024-08-07,33181,"texas-rangers",40300,0.823349875930521
2024-08-15,29558,"texas-rangers",40300,0.733449131513648
2024-08-16,28705,"texas-rangers",40300,0.712282878411911
2024-08-17,31192,"texas-rangers",40300,0.773995037220844
2024-08-18,30735,"texas-rangers",40300,0.762655086848635
2024-08-19,28229,"texas-rangers",40300,0.700471464019851
2024-08-20,25074,"texas-rangers",40300,0.622183622828784
2024-08-21,28707,"texas-rangers",40300,0.712332506203474
2024-08-30,28111,"texas-rangers",40300,0.697543424317618
2024-08-31,28454,"texas-rangers",40300,0.70605459057072
2024-09-01,33309,"texas-rangers",40300,0.826526054590571
2024-09-02,36815,"texas-rangers",40300,0.913523573200993
2024-09-03,29356,"texas-rangers",40300,0.728436724565757
2024-09-04,32223,"texas-rangers",40300,0.799578163771712
2024-09-05,22926,"texas-rangers",40300,0.568883374689826
2024-09-06,31014,"texas-rangers",40300,0.769578163771712
2024-09-07,31501,"texas-rangers",40300,0.78166253101737
2024-09-08,32240,"texas-rangers",40300,0.8
2024-09-17,29906,"texas-rangers",40300,0.742084367245658
2024-09-18,34625,"texas-rangers",40300,0.859181141439206
2024-09-19,30384,"texas-rangers",40300,0.75394540942928
2024-09-20,33387,"texas-rangers",40300,0.828461538461538
2024-09-21,39929,"texas-rangers",40300,0.990794044665012
2024-09-22,39882,"texas-rangers",40300,0.989627791563275
2024-03-28,13522,"oakland-athletics",56782,0.238138846817653
2024-03-29,3837,"oakland-athletics",56782,0.067574231270473
2024-03-30,5425,"oakland-athletics",56782,0.0955408404071713
2024-03-31,4118,"oakland-athletics",56782,0.0725229826353422
2024-04-01,6618,"oakland-athletics",56782,0.116551019689338
2024-04-02,5112,"oakland-athletics",56782,0.090028530168011
2024-04-03,6436,"oakland-athletics",56782,0.113345778591807
2024-04-12,5777,"oakland-athletics",56782,0.101739988024374
2024-04-13,3330,"oakland-athletics",56782,0.0586453453559227
2024-04-14,8637,"oakland-athletics",56782,0.152108062414145
2024-04-15,5508,"oakland-athletics",56782,0.097002571237364
2024-04-16,3296,"oakland-athletics",56782,0.0580465640519883
2024-04-17,9551,"oakland-athletics",56782,0.168204712761086
2024-04-29,3528,"oakland-athletics",56782,0.0621323658905991
2024-04-30,3876,"oakland-athletics",56782,0.0682610686485154
2024-05-01,4679,"oakland-athletics",56782,0.0824028741502589
2024-05-03,8533,"oakland-athletics",56782,0.150276496072699
2024-05-04,7809,"oakland-athletics",56782,0.137525976541862
2024-05-05,12212,"oakland-athletics",56782,0.21506815540136
2024-05-06,2895,"oakland-athletics",56782,0.0509844669085273
2024-05-07,3965,"oakland-athletics",56782,0.0698284667676376
2024-05-08,8230,"oakland-athletics",56782,0.144940297981755
2024-05-21,4005,"oakland-athletics",56782,0.0705329153605016
2024-05-22,3617,"oakland-athletics",56782,0.0636997640097214
2024-05-23,6886,"oakland-athletics",56782,0.121270825261527
2024-05-24,9676,"oakland-athletics",56782,0.170406114613786
2024-05-25,10617,"oakland-athletics",56782,0.18697826776091
2024-05-26,10927,"oakland-athletics",56782,0.192437744355606
2024-06-04,5624,"oakland-athletics",56782,0.0990454721566694
2024-06-05,9735,"oakland-athletics",56782,0.17144517628826
2024-06-06,6571,"oakland-athletics",56782,0.115723292592723
2024-06-07,16046,"oakland-athletics",56782,0.282589553027368
2024-06-08,9285,"oakland-athletics",56782,0.163520129618541
2024-06-09,11276,"oakland-athletics",56782,0.198584058328343
2024-06-18,7013,"oakland-athletics",56782,0.12350744954387
2024-06-19,4557,"oakland-athletics",56782,0.0802543059420239
2024-06-20,8753,"oakland-athletics",56782,0.154150963333451
2024-06-21,9158,"oakland-athletics",56782,0.161283505336198
2024-06-22,9299,"oakland-athletics",56782,0.163766686626043
2024-06-23,18491,"oakland-athletics",56782,0.325648973266176
2024-07-02,5447,"oakland-athletics",56782,0.0959282871332465
2024-07-03,14837,"oakland-athletics",56782,0.261297594308055
2024-07-04,11956,"oakland-athletics",56782,0.21055968440703
2024-07-05,9654,"oakland-athletics",56782,0.170018667887711
2024-07-06,8526,"oakland-athletics",56782,0.150153217568948
2024-07-07,14524,"oakland-athletics",56782,0.255785284068895
2024-07-19,11596,"oakland-athletics",56782,0.204219647071255
2024-07-20,14574,"oakland-athletics",56782,0.256665844809975
2024-07-21,10380,"oakland-athletics",56782,0.182804409848191
2024-07-22,4517,"oakland-athletics",56782,0.0795498573491599
2024-07-23,5896,"oakland-athletics",56782,0.103835722588144
2024-07-24,14978,"oakland-athletics",56782,0.263780775597901
2024-08-02,21060,"oakland-athletics",56782,0.370892184142862
2024-08-03,35207,"oakland-athletics",56782,0.620038040224015
2024-08-04,25544,"oakland-athletics",56782,0.449860871402909
2024-08-05,4971,"oakland-athletics",56782,0.0875453488781656
2024-08-06,5867,"oakland-athletics",56782,0.103324997358318
2024-08-07,6964,"oakland-athletics",56782,0.122644500017611
2024-08-17,37551,"oakland-athletics",56782,0.661318727765841
2024-08-18,32727,"oakland-athletics",56782,0.576362227466451
2024-08-19,3938,"oakland-athletics",56782,0.0693529639674545
2024-08-20,4377,"oakland-athletics",56782,0.0770842872741362
2024-08-21,10339,"oakland-athletics",56782,0.182082350040506
2024-08-22,5142,"oakland-athletics",56782,0.0905568666126589
2024-08-23,14031,"oakland-athletics",56782,0.247102955161847
2024-08-24,12769,"oakland-athletics",56782,0.22487760205699
2024-08-25,15961,"oakland-athletics",56782,0.281092599767532
2024-09-02,12167,"oakland-athletics",56782,0.214275650734388
2024-09-03,3924,"oakland-athletics",56782,0.0691064069599521
2024-09-04,4390,"oakland-athletics",56782,0.0773132330668169
2024-09-05,5581,"oakland-athletics",56782,0.0982881899193406
2024-09-06,14669,"oakland-athletics",56782,0.258338910218027
2024-09-07,14694,"oakland-athletics",56782,0.258779190588567
2024-09-08,11250,"oakland-athletics",56782,0.198126166742982
2024-09-20,23426,"oakland-athletics",56782,0.412560318410764
2024-09-21,33198,"oakland-athletics",56782,0.584657109647423
2024-09-22,24663,"oakland-athletics",56782,0.434345391145081
2024-09-24,30402,"oakland-athletics",56782,0.535416153006234
2024-09-25,35270,"oakland-athletics",56782,0.621147546757775
2024-09-26,46889,"oakland-athletics",56782,0.825772251769927
2024-04-05,44714,"los-angeles-angels",45517,0.982358239778544
2024-04-06,44485,"los-angeles-angels",45517,0.977327152492475
2024-04-07,38917,"los-angeles-angels",45517,0.854999231056528
2024-04-08,18748,"los-angeles-angels",45517,0.411890063053365
2024-04-09,20271,"los-angeles-angels",45517,0.445350088977745
2024-04-10,16600,"los-angeles-angels",45517,0.364698903706308
2024-04-22,26081,"los-angeles-angels",45517,0.572994705274952
2024-04-23,22803,"los-angeles-angels",45517,0.500977656699695
2024-04-24,19557,"los-angeles-angels",45517,0.429663642155678
2024-04-26,31087,"los-angeles-angels",45517,0.682975591537228
2024-04-27,44478,"los-angeles-angels",45517,0.977173363798141
2024-04-28,38955,"los-angeles-angels",45517,0.855834083968627
2024-04-29,25449,"los-angeles-angels",45517,0.559109783157941
2024-04-30,23949,"los-angeles-angels",45517,0.526155062943516
2024-05-01,20156,"los-angeles-angels",45517,0.442823560427972
2024-05-09,23568,"los-angeles-angels",45517,0.517784564009052
2024-05-10,29126,"los-angeles-angels",45517,0.639892787310236
2024-05-11,31593,"los-angeles-angels",45517,0.694092317156227
2024-05-12,27723,"los-angeles-angels",45517,0.60906913900301
2024-05-13,22814,"los-angeles-angels",45517,0.501219324647934
2024-05-14,21490,"los-angeles-angels",45517,0.472131291605334
2024-05-15,21961,"los-angeles-angels",45517,0.482479073752664
2024-05-24,37618,"los-angeles-angels",45517,0.826460443350836
2024-05-25,35861,"los-angeles-angels",45517,0.787859481073006
2024-05-26,38741,"los-angeles-angels",45517,0.851132543884702
2024-05-28,34894,"los-angeles-angels",45517,0.766614671441439
2024-05-29,34313,"los-angeles-angels",45517,0.753850209811719
2024-05-30,36312,"los-angeles-angels",45517,0.79776786695081
2024-06-03,32683,"los-angeles-angels",45517,0.718039413845377
2024-06-04,33947,"los-angeles-angels",45517,0.745809258079399
2024-06-05,31960,"los-angeles-angels",45517,0.702155238702023
2024-06-07,36534,"los-angeles-angels",45517,0.802645165542545
2024-06-08,38217,"los-angeles-angels",45517,0.83962036162313
2024-06-09,42703,"los-angeles-angels",45517,0.938176944877738
2024-06-17,26575,"los-angeles-angels",45517,0.583847793132236
2024-06-18,27967,"los-angeles-angels",45517,0.614429773491223
2024-06-19,28483,"los-angeles-angels",45517,0.625766197244985
2024-06-24,24586,"los-angeles-angels",45517,0.540149834127908
2024-06-25,26473,"los-angeles-angels",45517,0.581606872157655
2024-06-26,31240,"los-angeles-angels",45517,0.686336972999099
2024-06-27,27340,"los-angeles-angels",45517,0.600654700441593
2024-06-28,34381,"los-angeles-angels",45517,0.755344157128106
2024-06-29,39559,"los-angeles-angels",45517,0.869103851308302
2024-06-30,35061,"los-angeles-angels",45517,0.770283630291979
2024-07-08,25193,"los-angeles-angels",45517,0.553485510908012
2024-07-09,23791,"los-angeles-angels",45517,0.522683832414263
2024-07-10,23230,"los-angeles-angels",45517,0.510358767054068
2024-07-11,26747,"los-angeles-angels",45517,0.587626601050157
2024-07-12,31243,"los-angeles-angels",45517,0.686402882439528
2024-07-13,43273,"los-angeles-angels",45517,0.95069973855922
2024-07-14,26015,"los-angeles-angels",45517,0.571544697585518
2024-07-25,25752,"los-angeles-angels",45517,0.565766636641255
2024-07-26,28722,"los-angeles-angels",45517,0.631016982665817
2024-07-27,33755,"los-angeles-angels",45517,0.741591053891952
2024-07-28,27016,"los-angeles-angels",45517,0.593536480875277
2024-07-30,25241,"los-angeles-angels",45517,0.554540061954874
2024-07-31,23658,"los-angeles-angels",45517,0.519761847221917
2024-08-01,27335,"los-angeles-angels",45517,0.600544851374212
2024-08-02,37012,"los-angeles-angels",45517,0.813146736384208
2024-08-03,36377,"los-angeles-angels",45517,0.799195904826768
2024-08-04,37811,"los-angeles-angels",45517,0.830700617351759
2024-08-12,29676,"los-angeles-angels",45517,0.651976184722192
2024-08-13,30982,"los-angeles-angels",45517,0.680668761122218
2024-08-14,28356,"los-angeles-angels",45517,0.622976030933497
2024-08-16,37736,"los-angeles-angels",45517,0.829052881341037
2024-08-17,37268,"los-angeles-angels",45517,0.818771008634137
2024-08-18,36102,"los-angeles-angels",45517,0.79315420612079
2024-08-30,34435,"los-angeles-angels",45517,0.756530527055825
2024-08-31,34253,"los-angeles-angels",45517,0.752532021003142
2024-09-01,39370,"los-angeles-angels",45517,0.864951556561285
2024-09-03,44731,"los-angeles-angels",45517,0.982731726607641
2024-09-04,44822,"los-angeles-angels",45517,0.984730979633983
2024-09-13,36226,"los-angeles-angels",45517,0.795878462991849
2024-09-14,39880,"los-angeles-angels",45517,0.876156161434189
2024-09-15,41005,"los-angeles-angels",45517,0.900872201595008
2024-09-16,35587,"los-angeles-angels",45517,0.781839752180504
2024-09-17,36254,"los-angeles-angels",45517,0.796493617769185
2024-09-18,22757,"los-angeles-angels",45517,0.499967045279786
2024-09-27,39308,"los-angeles-angels",45517,0.863589428125755
2024-09-28,41560,"los-angeles-angels",45517,0.913065448074346
2024-09-29,35145,"los-angeles-angels",45517,0.772129094623987
2024-03-29,44452,"philadelphia-phillies",42901,1.03615300342649
2024-03-30,44468,"philadelphia-phillies",42901,1.03652595510594
2024-03-31,42515,"philadelphia-phillies",42901,0.991002540733316
2024-04-01,33754,"philadelphia-phillies",42901,0.786788186755554
2024-04-02,28119,"philadelphia-phillies",42901,0.65543926714995
2024-04-03,28077,"philadelphia-phillies",42901,0.654460268991399
2024-04-11,33362,"philadelphia-phillies",42901,0.777650870609077
2024-04-12,35578,"philadelphia-phillies",42901,0.829304678212629
2024-04-13,40519,"philadelphia-phillies",42901,0.944476818722174
2024-04-14,44568,"philadelphia-phillies",42901,1.03885690310249
2024-04-15,35496,"philadelphia-phillies",42901,0.827393300855458
2024-04-16,35010,"philadelphia-phillies",42901,0.816064893592224
2024-04-17,35706,"philadelphia-phillies",42901,0.832288291648213
2024-04-19,39069,"philadelphia-phillies",42901,0.910678072772196
2024-04-20,44546,"philadelphia-phillies",42901,1.03834409454325
2024-04-21,43614,"philadelphia-phillies",42901,1.0166196592154
2024-05-03,40888,"philadelphia-phillies",42901,0.953078016829444
2024-05-04,42610,"philadelphia-phillies",42901,0.993216941330039
2024-05-05,41058,"philadelphia-phillies",42901,0.95704062842358
2024-05-06,33408,"philadelphia-phillies",42901,0.77872310668749
2024-05-07,39492,"philadelphia-phillies",42901,0.920537982797604
2024-05-08,34681,"philadelphia-phillies",42901,0.808396074683574
2024-05-15,37219,"philadelphia-phillies",42901,0.867555534836018
2024-05-16,38267,"philadelphia-phillies",42901,0.891983869839864
2024-05-17,44507,"philadelphia-phillies",42901,1.0374350248246
2024-05-18,43112,"philadelphia-phillies",42901,1.00491830027272
2024-05-19,44713,"philadelphia-phillies",42901,1.04223677769749
2024-05-21,41083,"philadelphia-phillies",42901,0.957623365422717
2024-05-22,39595,"philadelphia-phillies",42901,0.922938859234051
2024-05-23,42377,"philadelphia-phillies",42901,0.987785832498077
2024-05-31,44742,"philadelphia-phillies",42901,1.04291275261649
2024-06-01,44668,"philadelphia-phillies",42901,1.04118785109904
2024-06-02,41190,"philadelphia-phillies",42901,0.960117479779026
2024-06-03,43553,"philadelphia-phillies",42901,1.01519778093751
2024-06-04,40632,"philadelphia-phillies",42901,0.947110789958276
2024-06-05,38910,"philadelphia-phillies",42901,0.906971865457682
2024-06-09,55074,"philadelphia-phillies",42901,1.28374629962006
2024-06-17,43134,"philadelphia-phillies",42901,1.00543110883196
2024-06-18,43021,"philadelphia-phillies",42901,1.00279713759586
2024-06-19,44445,"philadelphia-phillies",42901,1.03598983706674
2024-06-21,44436,"philadelphia-phillies",42901,1.03578005174705
2024-06-22,44288,"philadelphia-phillies",42901,1.03233024871215
2024-06-23,44079,"philadelphia-phillies",42901,1.02745856739936
2024-06-27,43507,"philadelphia-phillies",42901,1.01412554485909
2024-06-28,44252,"philadelphia-phillies",42901,1.03149110743339
2024-06-29,44117,"philadelphia-phillies",42901,1.02834432763805
2024-06-30,43222,"philadelphia-phillies",42901,1.00748234306893
2024-07-09,43065,"philadelphia-phillies",42901,1.00382275471434
2024-07-10,42912,"philadelphia-phillies",42901,1.00025640427962
2024-07-11,44020,"philadelphia-phillies",42901,1.0260833080814
2024-07-12,42570,"philadelphia-phillies",42901,0.992284562131419
2024-07-13,44231,"philadelphia-phillies",42901,1.03100160835412
2024-07-14,43025,"philadelphia-phillies",42901,1.00289037551572
2024-07-26,44448,"philadelphia-phillies",42901,1.03605976550663
2024-07-27,44356,"philadelphia-phillies",42901,1.03391529334981
2024-07-28,43845,"philadelphia-phillies",42901,1.02200414908743
2024-07-29,44289,"philadelphia-phillies",42901,1.03235355819212
2024-07-30,44502,"philadelphia-phillies",42901,1.03731847742477
2024-07-31,44543,"philadelphia-phillies",42901,1.03827416610335
2024-08-13,42846,"philadelphia-phillies",42901,0.998717978601897
2024-08-14,42577,"philadelphia-phillies",42901,0.992447728491177
2024-08-15,43722,"philadelphia-phillies",42901,1.01913708305168
2024-08-16,41067,"philadelphia-phillies",42901,0.957250413743269
2024-08-17,43356,"philadelphia-phillies",42901,1.0106058133843
2024-08-18,40677,"philadelphia-phillies",42901,0.948159716556724
2024-08-26,39627,"philadelphia-phillies",42901,0.923684762592947
2024-08-27,39373,"philadelphia-phillies",42901,0.917764154681709
2024-08-28,37778,"philadelphia-phillies",42901,0.880585534136733
2024-08-29,40451,"philadelphia-phillies",42901,0.94289177408452
2024-08-30,40193,"philadelphia-phillies",42901,0.936877928253421
2024-08-31,42730,"philadelphia-phillies",42901,0.996014078925899
2024-09-01,43249,"philadelphia-phillies",42901,1.00811169902799
2024-09-09,39511,"philadelphia-phillies",42901,0.920980862916948
2024-09-10,40088,"philadelphia-phillies",42901,0.934430432857043
2024-09-11,40715,"philadelphia-phillies",42901,0.949045476795413
2024-09-13,44607,"philadelphia-phillies",42901,1.03976597282115
2024-09-14,44563,"philadelphia-phillies",42901,1.03874035570266
2024-09-15,44786,"philadelphia-phillies",42901,1.04393836973497
2024-09-23,42386,"philadelphia-phillies",42901,0.987995617817766
2024-09-24,42033,"philadelphia-phillies",42901,0.979767371389944
2024-09-25,42438,"philadelphia-phillies",42901,0.989207710775973
2024-04-05,41426,"atlanta-braves",41084,1.00832440852887
2024-04-06,41278,"atlanta-braves",41084,1.00472203290819
2024-04-07,40693,"atlanta-braves",41084,0.990482913056178
2024-04-08,37538,"atlanta-braves",41084,0.913689027358582
2024-04-09,32065,"atlanta-braves",41084,0.780474150520884
2024-04-11,34352,"atlanta-braves",41084,0.83614059001071
2024-04-19,40810,"atlanta-braves",41084,0.99333073702658
2024-04-20,41744,"atlanta-braves",41084,1.01606464803817
2024-04-21,36581,"atlanta-braves",41084,0.890395287703242
2024-04-22,31572,"atlanta-braves",41084,0.768474345243891
2024-04-23,33533,"atlanta-braves",41084,0.816205822217895
2024-04-24,38950,"atlanta-braves",41084,0.948057638009931
2024-04-26,40210,"atlanta-braves",41084,0.978726511537338
2024-04-27,41696,"atlanta-braves",41084,1.01489630999903
2024-04-28,40758,"atlanta-braves",41084,0.992065037484179
2024-05-07,38142,"atlanta-braves",41084,0.928390614351086
2024-05-08,37015,"atlanta-braves",41084,0.900959010807127
2024-05-13,34582,"atlanta-braves",41084,0.841738876448252
2024-05-14,37357,"atlanta-braves",41084,0.909283419335995
2024-05-15,36623,"atlanta-braves",41084,0.891417583487489
2024-05-17,40186,"atlanta-braves",41084,0.978142342517768
2024-05-19,39203,"atlanta-braves",41084,0.954215753091228
2024-05-20,34753,"atlanta-braves",41084,0.845901080712686
2024-05-27,38858,"atlanta-braves",41084,0.945818323434914
2024-05-28,37598,"atlanta-braves",41084,0.915149449907507
2024-05-29,33654,"atlanta-braves",41084,0.819151007691559
2024-05-30,37784,"atlanta-braves",41084,0.919676759809171
2024-05-31,40204,"atlanta-braves",41084,0.978580469282446
2024-06-01,41181,"atlanta-braves",41084,1.00236101645409
2024-06-02,37853,"atlanta-braves",41084,0.921356245740434
2024-06-14,41046,"atlanta-braves",41084,0.999075065719015
2024-06-15,40480,"atlanta-braves",41084,0.985298413007497
2024-06-16,40211,"atlanta-braves",41084,0.978750851913154
2024-06-17,38273,"atlanta-braves",41084,0.931579203582903
2024-06-18,37561,"atlanta-braves",41084,0.914248856002337
2024-06-19,36055,"atlanta-braves",41084,0.87759225002434
2024-06-28,42155,"atlanta-braves",41084,1.0260685424983
2024-06-29,40864,"atlanta-braves",41084,0.994645117320611
2024-06-30,36679,"atlanta-braves",41084,0.892780644533152
2024-07-02,34047,"atlanta-braves",41084,0.828716775387012
2024-07-03,38834,"atlanta-braves",41084,0.945234154415344
2024-07-04,40672,"atlanta-braves",41084,0.989971765164054
2024-07-05,40942,"atlanta-braves",41084,0.996543666634213
2024-07-06,41006,"atlanta-braves",41084,0.998101450686399
2024-07-07,36808,"atlanta-braves",41084,0.895920553013339
2024-07-20,42168,"atlanta-braves",41084,1.0263849673839
2024-07-21,36348,"atlanta-braves",41084,0.884723980138253
2024-07-22,38779,"atlanta-braves",41084,0.943895433745497
2024-08-01,34401,"atlanta-braves",41084,0.837333268425664
2024-08-02,37726,"atlanta-braves",41084,0.918265018011878
2024-08-03,40749,"atlanta-braves",41084,0.99184597410184
2024-08-04,33146,"atlanta-braves",41084,0.806786096777334
2024-08-06,38701,"atlanta-braves",41084,0.941996884431896
2024-08-07,33281,"atlanta-braves",41084,0.810072047512414
2024-08-08,29935,"atlanta-braves",41084,0.728629150034077
2024-08-20,34245,"atlanta-braves",41084,0.833536169798462
2024-08-21,33221,"atlanta-braves",41084,0.808611624963489
2024-08-22,34704,"atlanta-braves",41084,0.844708402297731
2024-08-23,37203,"atlanta-braves",41084,0.905535001460423
2024-08-24,40230,"atlanta-braves",41084,0.979213319053646
2024-08-25,32327,"atlanta-braves",41084,0.786851328984519
2024-09-03,32672,"atlanta-braves",41084,0.795248758640833
2024-09-04,36859,"atlanta-braves",41084,0.897161912179924
2024-09-05,32811,"atlanta-braves",41084,0.798632070879174
2024-09-06,37230,"atlanta-braves",41084,0.906192191607438
2024-09-07,38276,"atlanta-braves",41084,0.931652224710349
2024-09-08,36394,"atlanta-braves",41084,0.885843637425762
2024-09-09,34883,"atlanta-braves",41084,0.849065329568689
2024-09-13,40339,"atlanta-braves",41084,0.981866420017525
2024-09-14,42732,"atlanta-braves",41084,1.04011293934378
2024-09-15,39198,"atlanta-braves",41084,0.954094051212151
2024-09-16,37109,"atlanta-braves",41084,0.903247006133775
2024-09-24,40103,"atlanta-braves",41084,0.97612209132509
2024-09-27,36212,"atlanta-braves",41084,0.881413689027359
2024-09-28,38775,"atlanta-braves",41084,0.943798072242235
2024-09-29,39043,"atlanta-braves",41084,0.950321292960763
2024-09-30,41561,"atlanta-braves",41084,1.01161035926395
2024-03-29,42137,"new-york-mets",41922,1.00512857211011
2024-03-30,30296,"new-york-mets",41922,0.722675444873813
2024-03-31,22222,"new-york-mets",41922,0.530079671771385
2024-04-01,16853,"new-york-mets",41922,0.402008491961261
2024-04-04,15020,"new-york-mets",41922,0.358284432994609
2024-04-12,18822,"new-york-mets",41922,0.448976670960355
